id,building_id,site_id,primary_use,square_feet,year_built,floor_count,meter,time_stamp,meter_reading,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
2551306,111,1,Education,118338,1909.0,7.0,0,2016-04-07 07:00:00,424.0,6.1,,2.6,,1008.2,230.0,5.7
16432649,105,1,Education,50623,,5.0,0,2016-08-22 03:00:00,52.4,17.2,,15.2,,1021.2,230.0,5.1
13160068,119,1,Education,91149,2007.0,7.0,3,2016-04-26 16:00:00,200.0,7.8,,-3.0,,1007.9,300.0,6.2
3589152,122,1,Education,83043,1991.0,6.0,0,2016-05-14 04:00:00,221.7,8.0,,2.1,,1017.8,20.0,4.1
12061705,109,1,Education,56995,1953.0,6.0,0,2016-03-17 06:00:00,231.0,1.8,0.0,1.3,,1031.0,20.0,2.6
10329221,106,1,Education,5374,,4.0,3,2016-01-10 23:00:00,0.0,6.1,,4.2,,986.4,160.0,4.1
8424518,123,1,Education,61204,1989.0,6.0,0,2016-11-03 06:00:00,130.0,2.0,,1.4,,1023.5,310.0,0.5
16370312,113,1,Education,100481,1958.0,9.0,3,2016-08-19 21:00:00,30.0,16.8,0.0,13.8,,1005.7,200.0,5.1
18746543,113,1,Education,100481,1958.0,9.0,0,2016-11-12 12:00:00,348.0,9.6,,9.1,,1014.8,150.0,3.6
13311925,126,1,Education,21539,2004.0,5.0,0,2016-05-02 04:00:00,125.4,10.3,,10.1,,1023.0,190.0,3.6
2306002,121,1,Education,150318,1906.0,9.0,3,2016-03-29 09:00:00,498.6,9.2,,3.6,,1003.2,250.0,7.7
1359090,124,1,Education,38319,1900.0,6.0,0,2016-02-20 17:00:00,48.0,11.8,,10.9,,1007.8,250.0,9.8
13464741,110,1,Education,27814,2006.0,8.0,0,2016-05-07 15:00:00,347.8,22.2,,11.2,,1005.5,140.0,6.7
2145925,126,1,Education,21539,2004.0,5.0,0,2016-03-23 03:00:00,100.6,6.5,,3.3,,1016.5,330.0,1.0
10691259,118,1,Education,138316,1960.0,8.0,0,2016-01-24 04:00:00,289.8,9.8,,9.8,,1026.0,170.0,2.6
12622518,109,1,Education,56995,1953.0,6.0,3,2016-04-07 13:00:00,100.0,7.6,,6.4,,1009.0,260.0,6.2
8945425,116,1,Education,37265,,5.0,0,2016-11-21 22:00:00,158.5,10.4,,9.2,,987.4,150.0,3.6
3499245,106,1,Education,5374,,4.0,0,2016-05-11 00:00:00,0.7,15.3,,15.3,,1004.9,50.0,2.1
16987324,123,1,Education,61204,1989.0,6.0,0,2016-09-11 00:00:00,108.4,12.0,0.0,10.3,,1015.7,270.0,2.1
3611552,122,1,Education,83043,1991.0,6.0,0,2016-05-14 23:00:00,221.4,8.9,0.0,3.8,,1023.3,50.0,1.5
2624290,112,1,Education,32206,,6.0,0,2016-04-09 22:00:00,27.8,5.3,,2.9,,1005.9,230.0,3.1
11625590,125,1,Education,16802,1995.0,6.0,0,2016-02-29 02:00:00,145.0,2.0,0.0,-0.3,,1026.5,10.0,2.6
12891346,109,1,Education,56995,1953.0,6.0,3,2016-04-17 02:00:00,0.0,1.8,0.0,0.6,,1011.9,300.0,1.5
10055409,106,1,Education,5374,,4.0,0,2016-12-31 15:00:00,3.0,8.7,,6.8,,1029.6,250.0,4.1
1184022,115,1,Education,129716,1968.0,6.0,0,2016-02-13 16:00:00,494.9,4.6,,3.0,,984.5,40.0,4.6
13236018,112,1,Education,32206,,6.0,3,2016-04-29 10:00:00,190.0,9.6,,0.4,,1009.9,260.0,8.2
1298543,122,1,Education,83043,1991.0,6.0,0,2016-02-18 06:00:00,205.9,3.5,,2.6,,1011.1,320.0,2.1
4448385,126,1,Education,21539,2004.0,5.0,0,2016-06-13 20:00:00,124.4,17.2,,13.7,,1000.9,250.0,3.1
18850674,105,1,Education,50623,,5.0,0,2016-11-16 06:00:00,93.8,13.2,,12.2,,1016.8,230.0,5.1
5213644,106,1,Education,5374,,4.0,0,2016-07-11 06:00:00,0.7,16.4,,12.4,,1006.0,230.0,8.2
1294393,109,1,Education,56995,1953.0,6.0,3,2016-02-18 02:00:00,0.0,3.4,,3.1,,1010.1,260.0,3.6
4074681,108,1,Education,81580,1913.0,5.0,0,2016-05-31 11:00:00,228.0,11.6,,11.2,,1016.2,350.0,4.1
11860049,106,1,Education,5374,,4.0,0,2016-03-09 11:00:00,0.7,8.6,,5.3,,991.2,130.0,2.6
7721891,110,1,Education,27814,2006.0,8.0,0,2016-10-09 07:00:00,261.3,8.7,,6.2,,1028.2,350.0,3.1
13859050,114,1,Education,139683,1958.0,13.0,0,2016-05-21 20:00:00,750.5,15.4,,13.4,,1006.0,220.0,6.2
15051096,114,1,Education,139683,1958.0,13.0,3,2016-07-03 11:00:00,92.4,18.3,,9.5,,1018.6,200.0,2.1
9790168,111,1,Education,118338,1909.0,7.0,0,2016-12-22 08:00:00,369.1,3.7,,3.7,,1026.5,260.0,1.0
19141011,113,1,Education,100481,1958.0,9.0,0,2016-11-26 13:00:00,350.3,8.8,,5.8,,1020.6,50.0,3.6
5625553,120,1,Education,68211,1976.0,7.0,0,2016-07-25 22:00:00,166.5,18.3,,11.1,,1020.9,260.0,5.1
7575466,119,1,Education,91149,2007.0,7.0,3,2016-10-04 03:00:00,100.0,10.6,,10.0,,1029.6,50.0,2.6
5067242,114,1,Education,139683,1958.0,13.0,3,2016-07-05 23:00:00,100.0,15.6,,8.6,,1021.8,350.0,2.6
4552899,114,1,Education,139683,1958.0,13.0,3,2016-06-17 13:00:00,0.0,19.1,,12.3,,1007.9,360.0,3.1
11342713,108,1,Education,81580,1913.0,5.0,0,2016-02-17 12:00:00,303.0,6.4,,0.9,,1015.8,180.0,6.7
1947459,120,1,Education,68211,1976.0,7.0,0,2016-03-15 05:00:00,142.3,2.7,0.0,1.4,,1030.5,40.0,2.6
1584540,123,1,Education,61204,1989.0,6.0,0,2016-02-29 16:00:00,171.9,8.1,,-1.8,,1026.5,310.0,1.5
17603927,109,1,Education,56995,1953.0,6.0,0,2016-10-02 20:00:00,221.2,11.8,0.0,7.2,,1021.9,320.0,1.0
8379209,106,1,Education,5374,,4.0,3,2016-11-01 15:00:00,0.0,11.8,,10.5,,1023.6,20.0,3.6
11250756,105,1,Education,50623,,5.0,0,2016-02-13 18:00:00,66.9,4.3,,3.1,,985.9,30.0,4.1
7555463,110,1,Education,27814,2006.0,8.0,0,2016-10-03 10:00:00,306.0,14.1,0.0,8.5,,1029.4,90.0,2.1
14401798,105,1,Education,50623,,5.0,0,2016-06-10 04:00:00,48.9,13.8,,13.2,,1015.4,90.0,1.5
8117306,117,1,Education,15489,2004.0,4.0,3,2016-10-23 07:00:00,60.0,6.3,,5.7,,1012.7,40.0,2.6
2329406,114,1,Education,139683,1958.0,13.0,3,2016-03-30 07:00:00,410.0,5.6,,3.8,,1007.1,230.0,5.1
3401559,121,1,Education,150318,1906.0,9.0,3,2016-05-07 13:00:00,239.1,22.5,,12.7,,1006.1,140.0,5.7
6225597,106,1,Education,5374,,4.0,3,2016-08-16 23:00:00,0.0,15.9,0.0,10.6,,1017.2,60.0,2.6
13744815,121,1,Education,150318,1906.0,9.0,3,2016-05-17 18:00:00,300.0,14.6,,9.7,,1013.8,230.0,7.7
3843763,114,1,Education,139683,1958.0,13.0,0,2016-05-23 04:00:00,712.8,9.7,,6.5,,1014.7,290.0,3.1
1636372,125,1,Education,16802,1995.0,6.0,0,2016-03-02 19:00:00,151.6,5.5,,0.8,,999.6,260.0,6.7
19247435,113,1,Education,100481,1958.0,9.0,3,2016-11-30 07:00:00,30.0,-3.0,0.0,-4.0,,1035.4,280.0,1.0
4876666,119,1,Education,91149,2007.0,7.0,0,2016-06-29 05:00:00,469.4,11.9,,11.4,,1010.6,230.0,3.1
14342623,110,1,Education,27814,2006.0,8.0,0,2016-06-08 02:00:00,342.1,16.1,,14.6,,1023.7,40.0,1.5
2790395,119,1,Education,91149,2007.0,7.0,0,2016-04-15 21:00:00,498.3,8.8,,8.2,,998.8,300.0,2.6
14652174,115,1,Education,129716,1968.0,6.0,0,2016-06-19 07:00:00,450.3,15.0,,12.3,,1024.4,250.0,2.6
2961552,111,1,Education,118338,1909.0,7.0,0,2016-04-21 23:00:00,393.7,9.6,,2.8,,1023.6,60.0,4.1
11396403,109,1,Education,56995,1953.0,6.0,3,2016-02-19 18:00:00,100.0,7.6,,6.3,,1013.0,200.0,6.7
17795060,110,1,Education,27814,2006.0,8.0,0,2016-10-09 14:00:00,268.5,15.1,,6.2,,1027.3,30.0,4.1
1884525,119,1,Education,91149,2007.0,7.0,0,2016-03-12 16:00:00,498.3,10.4,0.0,1.8,,1030.7,230.0,2.1
2320426,115,1,Education,129716,1968.0,6.0,0,2016-03-29 23:00:00,476.3,5.5,,4.4,,1005.0,220.0,3.1
7611344,108,1,Education,81580,1913.0,5.0,0,2016-10-05 09:00:00,264.0,14.7,,7.2,,1030.7,100.0,7.7
17473520,125,1,Education,16802,1995.0,6.0,0,2016-09-28 06:00:00,157.1,12.6,0.0,11.4,,1024.6,230.0,4.1
11458066,108,1,Education,81580,1913.0,5.0,0,2016-02-22 06:00:00,193.5,9.1,,8.6,,1007.7,290.0,4.6
19313360,124,1,Education,38319,1900.0,6.0,0,2016-12-02 18:00:00,49.9,7.1,,4.5,,1026.1,10.0,1.0
2376326,121,1,Education,150318,1906.0,9.0,3,2016-04-01 00:00:00,601.0,4.1,0.0,2.8,,1019.5,60.0,0.5
7411482,115,1,Education,129716,1968.0,6.0,0,2016-09-28 07:00:00,455.0,13.1,0.0,11.3,,1025.1,250.0,4.6
11742076,106,1,Education,5374,,4.0,0,2016-03-04 17:00:00,0.7,5.6,,-0.4,,990.8,200.0,4.1
15800839,120,1,Education,68211,1976.0,7.0,0,2016-07-30 08:00:00,175.1,16.1,,12.8,,1013.7,320.0,2.6
2683982,112,1,Education,32206,,6.0,0,2016-04-12 01:00:00,27.8,9.1,,8.5,,1006.9,210.0,2.1
327111,125,1,Education,16802,1995.0,6.0,0,2016-01-13 06:00:00,158.3,2.4,0.0,0.3,,1014.9,270.0,3.6
2042352,121,1,Education,150318,1906.0,9.0,0,2016-03-19 01:00:00,469.0,6.2,,2.5,,1026.6,40.0,3.1
1752105,109,1,Education,56995,1953.0,6.0,0,2016-03-07 07:00:00,214.2,0.3,,-1.9,,1008.1,300.0,3.6
1073592,122,1,Education,83043,1991.0,6.0,0,2016-02-09 08:00:00,320.3,5.6,,3.0,,987.2,200.0,4.1
13442372,113,1,Education,100481,1958.0,9.0,3,2016-05-06 20:00:00,30.0,17.2,,8.0,,1008.2,90.0,2.6
14826149,122,1,Education,83043,1991.0,6.0,0,2016-06-25 10:00:00,255.9,17.0,,11.7,,1017.0,240.0,4.1
5070666,109,1,Education,56995,1953.0,6.0,0,2016-07-06 02:00:00,272.7,12.3,,7.2,,1022.1,320.0,1.5
1124775,108,1,Education,81580,1913.0,5.0,0,2016-02-11 06:00:00,202.0,-0.4,,-0.7,,1004.7,230.0,0.5
2043194,113,1,Education,100481,1958.0,9.0,0,2016-03-19 02:00:00,362.6,6.1,,2.8,,1026.3,40.0,3.6
10854920,114,1,Education,139683,1958.0,13.0,3,2016-01-30 01:00:00,291.6,10.8,,10.3,,1009.8,220.0,10.3
16573536,121,1,Education,150318,1906.0,9.0,0,2016-08-27 07:00:00,553.6,18.1,,15.4,,1018.3,40.0,2.6
6482771,121,1,Education,150318,1906.0,9.0,0,2016-08-26 07:00:00,675.0,19.2,,16.4,,1016.9,300.0,1.5
15908880,119,1,Education,91149,2007.0,7.0,3,2016-08-03 04:00:00,100.0,18.9,,17.1,,1007.9,230.0,6.2
17063109,119,1,Education,91149,2007.0,7.0,3,2016-09-13 16:00:00,0.0,31.7,,14.4,,1007.9,120.0,5.7
17826575,113,1,Education,100481,1958.0,9.0,3,2016-10-10 17:00:00,40.0,11.7,,5.5,,1024.4,10.0,4.1
4247988,122,1,Education,83043,1991.0,6.0,0,2016-06-06 14:00:00,382.6,24.5,,10.8,,1021.1,90.0,5.1
13799935,112,1,Education,32206,,6.0,0,2016-05-19 18:00:00,0.0,15.5,,7.7,,1012.8,220.0,6.2
5109356,117,1,Education,15489,2004.0,4.0,3,2016-07-07 12:00:00,10.0,22.0,,12.6,,1019.3,250.0,4.6
16387414,109,1,Education,56995,1953.0,6.0,0,2016-08-20 12:00:00,282.0,20.7,,11.5,,1006.2,210.0,9.8
17342377,113,1,Education,100481,1958.0,9.0,0,2016-09-23 15:00:00,435.3,18.3,,5.9,,1024.4,190.0,4.1
7008718,120,1,Education,68211,1976.0,7.0,0,2016-09-13 23:00:00,173.0,22.4,0.0,16.7,,1009.1,40.0,2.1
2741616,112,1,Education,32206,,6.0,0,2016-04-14 03:00:00,27.8,8.6,,6.3,,1010.5,200.0,3.1
10707904,105,1,Education,50623,,5.0,0,2016-01-24 18:00:00,69.0,12.8,,12.1,,1026.8,190.0,4.1
10011497,106,1,Education,5374,,4.0,3,2016-12-30 02:00:00,0.0,0.5,,0.5,,1037.3,180.0,1.0
1569833,105,1,Education,50623,,5.0,0,2016-02-29 01:00:00,49.8,3.0,,-0.4,,1026.5,360.0,2.6
17330615,106,1,Education,5374,,4.0,0,2016-09-23 05:00:00,0.7,9.3,0.0,7.1,,1023.8,260.0,1.5
1561998,116,1,Education,37265,,5.0,0,2016-02-28 18:00:00,151.3,5.9,,-3.3,,1023.7,50.0,4.6
5268533,121,1,Education,150318,1906.0,9.0,0,2016-07-13 05:00:00,504.0,12.6,,9.6,,1016.2,310.0,3.1
4088922,106,1,Education,5374,,4.0,0,2016-05-31 23:00:00,0.7,12.3,,11.8,,1019.8,360.0,4.1
12918049,114,1,Education,139683,1958.0,13.0,3,2016-04-18 01:00:00,300.0,3.4,0.0,-0.4,,1020.7,260.0,3.1
18551248,122,1,Education,83043,1991.0,6.0,0,2016-11-05 13:00:00,251.0,8.9,,3.3,,1005.9,330.0,4.6
15998483,117,1,Education,15489,2004.0,4.0,3,2016-08-06 10:00:00,25.2,21.1,0.0,12.3,,1027.3,240.0,2.6
9803371,112,1,Education,32206,,6.0,0,2016-12-22 19:00:00,73.3,7.5,,4.2,,1030.4,210.0,4.6
5147504,114,1,Education,139683,1958.0,13.0,3,2016-07-08 20:00:00,0.0,19.2,,12.6,,1018.4,270.0,4.6
9115112,107,1,Education,97532,2005.0,10.0,0,2016-11-27 22:00:00,0.0,7.2,,3.3,,1027.0,30.0,4.6
4878849,113,1,Education,100481,1958.0,9.0,0,2016-06-29 07:00:00,327.8,14.5,,12.2,,1010.5,210.0,4.1
15349205,108,1,Education,81580,1913.0,5.0,0,2016-07-14 04:00:00,218.0,12.3,,9.2,,1021.9,280.0,3.1
14317927,120,1,Education,68211,1976.0,7.0,0,2016-06-07 05:00:00,135.0,13.3,0.0,9.3,,1022.3,40.0,1.0
6129809,110,1,Education,27814,2006.0,8.0,0,2016-08-13 11:00:00,316.3,20.8,,14.7,,1022.9,240.0,6.2
4262071,119,1,Education,91149,2007.0,7.0,3,2016-06-07 02:00:00,153.0,13.6,,7.4,,1022.1,340.0,1.0
7432373,109,1,Education,56995,1953.0,6.0,3,2016-09-29 01:00:00,0.0,17.7,,15.8,,1018.3,220.0,7.2
11136903,109,1,Education,56995,1953.0,6.0,3,2016-02-09 07:00:00,71.1,5.3,,2.5,,988.2,180.0,3.6
12309947,109,1,Education,56995,1953.0,6.0,0,2016-03-27 04:00:00,231.0,5.8,,4.5,,1000.8,180.0,4.1
1824099,123,1,Education,61204,1989.0,6.0,0,2016-03-10 04:00:00,144.9,5.4,,5.2,,1013.8,350.0,3.1
6860137,112,1,Education,32206,,6.0,0,2016-09-08 16:00:00,0.0,22.7,,10.7,,1012.8,270.0,6.2
10016239,119,1,Education,91149,2007.0,7.0,0,2016-12-30 06:00:00,445.2,0.7,,0.7,,1036.6,360.0,0.5
4742139,116,1,Education,37265,,5.0,0,2016-06-24 09:00:00,203.3,18.5,,13.9,,1018.7,250.0,3.1
7247563,106,1,Education,5374,,4.0,3,2016-09-22 11:00:00,0.0,18.3,,12.3,,1019.3,200.0,5.1
272367,110,1,Education,27814,2006.0,8.0,0,2016-01-11 06:00:00,227.4,5.4,,4.9,,979.3,150.0,4.1
15029462,111,1,Education,118338,1909.0,7.0,0,2016-07-02 16:00:00,406.3,19.0,,8.6,,1014.2,240.0,8.8
14490834,119,1,Education,91149,2007.0,7.0,0,2016-06-13 12:00:00,626.0,18.8,,14.4,,1001.7,260.0,4.1
13897668,123,1,Education,61204,1989.0,6.0,0,2016-05-23 05:00:00,106.8,9.5,0.0,7.1,,1015.5,290.0,2.6
11309353,116,1,Education,37265,,5.0,0,2016-02-16 04:00:00,145.2,-1.8,0.0,-2.4,,1035.6,300.0,1.0
16502091,121,1,Education,150318,1906.0,9.0,3,2016-08-24 15:00:00,200.0,32.9,,15.5,,1016.7,230.0,3.1
6916694,106,1,Education,5374,,4.0,3,2016-09-10 16:00:00,0.0,18.7,,17.6,,1011.1,210.0,6.2
13705402,116,1,Education,37265,,5.0,0,2016-05-16 07:00:00,173.2,10.8,,7.8,,1021.8,20.0,2.6
16626662,118,1,Education,138316,1960.0,8.0,0,2016-08-29 04:00:00,222.0,15.6,,13.9,,1019.1,330.0,2.6
2721273,114,1,Education,139683,1958.0,13.0,3,2016-04-13 09:00:00,200.0,11.5,,6.6,,1008.0,190.0,1.0
1011477,110,1,Education,27814,2006.0,8.0,0,2016-02-07 02:00:00,291.8,5.7,,4.4,,989.7,210.0,5.1
722190,119,1,Education,91149,2007.0,7.0,0,2016-01-27 13:00:00,627.5,13.1,,12.0,,1005.9,210.0,10.8
10283266,112,1,Education,32206,,6.0,0,2016-01-09 05:00:00,30.6,6.6,,5.8,,995.2,160.0,2.6
1799603,114,1,Education,139683,1958.0,13.0,0,2016-03-09 04:00:00,833.5,7.7,,7.5,,991.9,140.0,8.8
8185057,125,1,Education,16802,1995.0,6.0,0,2016-10-25 17:00:00,215.9,13.1,,10.0,,1024.4,340.0,1.5
2734911,108,1,Education,81580,1913.0,5.0,0,2016-04-13 21:00:00,231.4,12.0,,6.4,,1010.2,260.0,2.6
11466381,105,1,Education,50623,,5.0,0,2016-02-22 14:00:00,137.3,8.9,,1.5,,1009.0,300.0,5.7
18584982,106,1,Education,5374,,4.0,0,2016-11-06 18:00:00,2.0,4.1,,3.3,,1006.6,300.0,3.6
6210242,119,1,Education,91149,2007.0,7.0,3,2016-08-16 10:00:00,200.0,21.0,,12.8,,1020.1,70.0,3.1
20070663,117,1,Education,15489,2004.0,4.0,0,2016-12-30 01:00:00,33.7,0.1,9.0,0.1,,1037.3,350.0,0.5
13128522,110,1,Education,27814,2006.0,8.0,0,2016-04-25 13:00:00,351.1,10.4,,5.3,,1008.1,290.0,4.6
10563086,123,1,Education,61204,1989.0,6.0,0,2016-01-19 11:00:00,159.1,3.4,,-0.9,,1017.5,0.0,0.0
6959602,117,1,Education,15489,2004.0,4.0,0,2016-09-12 05:00:00,35.5,12.1,,11.0,,1012.9,140.0,2.1
15058283,110,1,Education,27814,2006.0,8.0,0,2016-07-03 17:00:00,331.8,19.7,,11.6,,1018.4,200.0,5.1
355763,113,1,Education,100481,1958.0,9.0,0,2016-01-14 07:00:00,360.0,2.3,0.0,0.7,,1003.8,260.0,4.6
2651302,106,1,Education,5374,,4.0,3,2016-04-10 21:00:00,0.0,9.2,,5.2,,1006.9,80.0,4.6
11790228,124,1,Education,38319,1900.0,6.0,0,2016-03-06 15:00:00,47.5,5.7,,-0.3,,1004.8,280.0,3.6
16638106,124,1,Education,38319,1900.0,6.0,0,2016-08-29 14:00:00,46.2,22.6,,11.1,,1022.6,320.0,2.6
7282015,106,1,Education,5374,,4.0,0,2016-09-23 16:00:00,0.7,18.4,,6.2,,1024.0,200.0,5.1
5568528,121,1,Education,150318,1906.0,9.0,3,2016-07-23 22:00:00,199.8,19.6,,13.9,,1020.3,210.0,3.6
7139876,122,1,Education,83043,1991.0,6.0,0,2016-09-18 15:00:00,251.6,19.5,,12.1,,1020.4,300.0,2.1
3341457,125,1,Education,16802,1995.0,6.0,0,2016-05-05 10:00:00,185.9,16.7,,4.1,,1021.4,170.0,5.1
7070802,114,1,Education,139683,1958.0,13.0,3,2016-09-16 04:00:00,0.0,17.3,,16.6,,1010.0,260.0,3.1
5905876,114,1,Education,139683,1958.0,13.0,0,2016-08-05 02:00:00,893.8,13.8,0.0,12.6,,1016.0,260.0,3.6
18460492,123,1,Education,61204,1989.0,6.0,0,2016-11-02 07:00:00,111.9,3.6,,3.4,,1024.8,310.0,2.1
9180344,117,1,Education,15489,2004.0,4.0,3,2016-11-30 06:00:00,68.0,-3.9,0.0,-5.5,,1035.4,280.0,1.0
4777224,121,1,Education,150318,1906.0,9.0,3,2016-06-25 15:00:00,200.0,19.6,,11.7,,1016.2,270.0,4.1
2548978,119,1,Education,91149,2007.0,7.0,0,2016-04-07 05:00:00,498.3,5.2,,2.3,,1007.6,220.0,3.6
9856378,110,1,Education,27814,2006.0,8.0,0,2016-12-24 16:00:00,172.3,9.7,,4.9,,1026.0,240.0,8.2
6846819,125,1,Education,16802,1995.0,6.0,0,2016-09-08 05:00:00,164.3,15.8,0.0,13.3,,1007.8,130.0,2.1
19304438,115,1,Education,129716,1968.0,6.0,0,2016-12-02 09:00:00,563.5,5.5,,3.8,,1027.6,260.0,1.5
8803578,106,1,Education,5374,,4.0,3,2016-11-16 20:00:00,10.0,10.5,,8.9,,1012.1,250.0,5.7
19653224,107,1,Education,97532,2005.0,10.0,0,2016-12-15 04:00:00,0.0,7.0,,6.7,,1020.1,120.0,1.5
15643176,112,1,Education,32206,,6.0,0,2016-07-24 16:00:00,0.0,22.9,,15.3,,1017.8,220.0,5.7
15968774,122,1,Education,83043,1991.0,6.0,0,2016-08-05 08:00:00,315.5,16.9,0.0,11.7,,1019.4,310.0,3.1
3015402,117,1,Education,15489,2004.0,4.0,0,2016-04-23 21:00:00,42.5,7.3,,-1.5,,1021.2,320.0,1.5
14171372,110,1,Education,27814,2006.0,8.0,0,2016-06-01 23:00:00,342.1,11.4,,10.7,,1022.4,10.0,4.1
4396937,106,1,Education,5374,,4.0,0,2016-06-11 21:00:00,0.7,18.1,,14.7,,1010.5,170.0,3.6
15978727,112,1,Education,32206,,6.0,0,2016-08-05 17:00:00,0.0,22.7,,12.1,,1020.8,260.0,6.2
4065293,110,1,Education,27814,2006.0,8.0,0,2016-05-31 03:00:00,342.1,12.4,,8.3,,1014.8,340.0,5.7
10824824,108,1,Education,81580,1913.0,5.0,0,2016-01-28 23:00:00,208.0,9.2,,6.3,,1021.6,220.0,9.8
4001071,117,1,Education,15489,2004.0,4.0,3,2016-05-28 20:00:00,25.2,17.7,0.0,10.2,,1013.5,40.0,3.6
298845,114,1,Education,139683,1958.0,13.0,3,2016-01-12 05:00:00,333.7,5.0,,3.0,,,260.0,6.7
6895595,105,1,Education,50623,,5.0,0,2016-09-09 22:00:00,63.0,18.9,,15.5,,1013.9,190.0,4.1
18583893,117,1,Education,15489,2004.0,4.0,0,2016-11-06 17:00:00,46.5,4.0,,2.9,,1006.3,320.0,3.1
10304548,117,1,Education,15489,2004.0,4.0,0,2016-01-10 00:00:00,42.9,6.8,,5.1,,982.9,210.0,8.2
5991961,122,1,Education,83043,1991.0,6.0,0,2016-08-08 06:00:00,255.4,15.6,,10.9,,1021.2,280.0,4.6
4579957,117,1,Education,15489,2004.0,4.0,3,2016-06-18 12:00:00,30.0,16.0,,11.9,,1020.1,280.0,2.6
7548395,121,1,Education,150318,1906.0,9.0,3,2016-10-03 04:00:00,0.0,6.0,0.0,5.5,,1026.8,20.0,1.0
19778390,109,1,Education,56995,1953.0,6.0,3,2016-12-19 15:00:00,0.0,6.6,,5.7,,1025.4,60.0,1.0
3930171,119,1,Education,91149,2007.0,7.0,0,2016-05-26 07:00:00,460.0,11.8,,8.9,,1017.0,160.0,2.1
5491352,109,1,Education,56995,1953.0,6.0,3,2016-07-21 03:00:00,0.0,14.2,0.0,12.3,,1014.5,250.0,4.1
3438752,123,1,Education,61204,1989.0,6.0,0,2016-05-08 21:00:00,103.9,20.8,0.0,9.8,,1007.2,70.0,4.1
18473597,119,1,Education,91149,2007.0,7.0,3,2016-11-02 19:00:00,200.0,6.7,0.0,1.9,,1025.2,310.0,1.5
8569745,106,1,Education,5374,,4.0,3,2016-11-08 10:00:00,20.0,4.7,,1.7,,1012.3,250.0,3.1
16246516,119,1,Education,91149,2007.0,7.0,3,2016-08-15 09:00:00,100.0,19.9,,10.6,,1025.7,70.0,4.1
1359072,112,1,Education,32206,,6.0,0,2016-02-20 17:00:00,23.9,11.8,,10.9,,1007.8,250.0,9.8
1931422,126,1,Education,21539,2004.0,5.0,0,2016-03-14 13:00:00,124.4,9.7,,0.2,,1032.4,70.0,6.2
856528,113,1,Education,100481,1958.0,9.0,3,2016-02-01 12:00:00,69.9,12.9,,9.3,,1015.2,240.0,11.3
9187117,113,1,Education,100481,1958.0,9.0,0,2016-11-30 12:00:00,450.3,3.6,0.0,-1.1,,1035.7,300.0,1.0
2283725,109,1,Education,56995,1953.0,6.0,0,2016-03-28 13:00:00,231.0,11.4,,-0.5,,992.1,260.0,11.8
931760,124,1,Education,38319,1900.0,6.0,0,2016-02-04 06:00:00,41.4,8.1,,6.2,,1022.4,250.0,8.2
3307756,105,1,Education,50623,,5.0,0,2016-05-04 05:00:00,77.6,4.6,0.0,3.1,,1028.0,160.0,1.5
15328507,113,1,Education,100481,1958.0,9.0,3,2016-07-13 10:00:00,30.0,18.3,,8.4,,1017.9,290.0,4.1
18345172,120,1,Education,68211,1976.0,7.0,0,2016-10-29 04:00:00,185.5,12.9,,11.4,,1035.3,340.0,0.5
7733719,122,1,Education,83043,1991.0,6.0,0,2016-10-09 17:00:00,235.3,12.7,,8.1,,1027.5,360.0,3.1
14226007,121,1,Education,150318,1906.0,9.0,3,2016-06-03 22:00:00,698.4,12.5,,10.9,,1017.1,20.0,1.5
6202058,108,1,Education,81580,1913.0,5.0,0,2016-08-16 03:00:00,204.5,13.4,0.0,11.5,,1021.3,20.0,1.5
18120748,114,1,Education,139683,1958.0,13.0,0,2016-10-21 03:00:00,743.1,9.3,,7.7,,1020.6,360.0,3.6
8807981,125,1,Education,16802,1995.0,6.0,0,2016-11-17 00:00:00,160.4,8.4,,5.8,,1010.7,240.0,4.6
2414078,109,1,Education,56995,1953.0,6.0,0,2016-04-02 09:00:00,231.0,11.8,0.0,1.5,,1014.1,180.0,5.1
14416213,106,1,Education,5374,,4.0,0,2016-06-10 16:00:00,0.7,22.4,,11.2,,1011.5,180.0,3.1
378868,105,1,Education,50623,,5.0,0,2016-01-15 03:00:00,49.3,2.1,0.0,-0.8,,1015.5,280.0,5.7
12754863,109,1,Education,56995,1953.0,6.0,3,2016-04-12 06:00:00,100.0,7.6,,6.3,,1006.9,220.0,3.6
10522153,107,1,Education,97532,2005.0,10.0,0,2016-01-17 23:00:00,358.0,4.2,,2.1,,1019.9,130.0,5.7
2209774,109,1,Education,56995,1953.0,6.0,3,2016-03-25 16:00:00,100.0,14.5,,2.7,,1015.6,240.0,3.6
7126057,114,1,Education,139683,1958.0,13.0,0,2016-09-18 03:00:00,675.6,14.4,,13.0,,1022.3,330.0,1.5
5119025,105,1,Education,50623,,5.0,0,2016-07-07 20:00:00,77.0,19.1,,13.6,,1017.4,220.0,4.6
8911128,107,1,Education,97532,2005.0,10.0,0,2016-11-20 17:00:00,0.0,6.0,,3.4,,995.0,290.0,2.1
2958118,109,1,Education,56995,1953.0,6.0,0,2016-04-21 20:00:00,263.9,11.9,,1.9,,1022.6,60.0,4.6
18560374,116,1,Education,37265,,5.0,0,2016-11-05 21:00:00,151.5,4.8,0.0,0.6,,1008.0,320.0,3.6
